@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Negative,0,0.198426,0.332024,0.203104,0.127941,0.062599,0.041378,0.019838,0.008459,0.003502,0.002728,0.509155,0.58709,0.000318,0.212565,0.324465,0.183976,0.117409,0.070183,0.041952,0.025814,0.011384,0.007364,0.00457,0.21934,0.562946,0.000255,0.122357,0.247762,0.237719,0.171848,0.105878,0.057944,0.032585,0.011236,0.008702,0.003714,75.7154,0.554342,0,0.162479,0.256959,0.238791,0.161301,0.099306,0.040837,0.022456,0.008086,0.005236,0.004549,8.85603,0.230198
Negative,0,0.186775,0.331504,0.219834,0.115578,0.06448,0.040317,0.019876,0.011059,0.006473,0.004104,6.85659,0.199674,0.000259,0.183741,0.2884,0.232785,0.139767,0.075691,0.042578,0.017577,0.007411,0.007176,0.004615,46.4245,0.390092,0,0.187207,0.306396,0.221195,0.133438,0.075181,0.038158,0.0163,0.009139,0.007997,0.004989,65.5059,0.643827,0,0.190213,0.31096,0.234486,0.124005,0.071934,0.030046,0.019304,0.007683,0.006086,0.005282,5.77435,0.251079
Negative,0.000263,0.165277,0.314686,0.230453,0.149314,0.067409,0.03479,0.018069,0.011137,0.004968,0.003633,3.00507,0.204598,0,0.352584,0.318471,0.147211,0.083455,0.048319,0.024298,0.010466,0.005997,0.004889,0.004309,2.19498,0.615135,0,0.140842,0.291162,0.246573,0.155452,0.085581,0.042255,0.022583,0.008124,0.004358,0.00307,9.56282,0.466405,0,0.160448,0.294199,0.237382,0.156432,0.078179,0.043438,0.015569,0.008941,0.002836,0.002576,8.20967,0.874139
Negative,0,0.214652,0.289335,0.208151,0.1342,0.071487,0.040257,0.01895,0.013031,0.005729,0.004208,3.27644,0.314572,0,0.127457,0.255043,0.234743,0.160063,0.100152,0.062955,0.03083,0.016318,0.007427,0.005012,0.556667,0.321926,0,0.121939,0.250432,0.222637,0.177254,0.114109,0.062909,0.028693,0.01346,0.003976,0.00459,37.2244,0.463963,0.000151,0.120839,0.272185,0.248773,0.170349,0.099393,0.053016,0.022087,0.009003,0.002602,0.001601,76.2536,0.540491
Negative,0,0.32303,0.339544,0.174202,0.089988,0.036341,0.016991,0.006726,0.005927,0.002929,0.004322,40.8192,0.704544,0,0.31748,0.307985,0.186494,0.093658,0.03839,0.020775,0.014936,0.009897,0.006808,0.003575,3.03805,0.869061,0,0.142089,0.273851,0.241787,0.157628,0.084542,0.055172,0.022628,0.011986,0.007377,0.002939,35.0363,0.939629,0,0.137243,0.251678,0.210018,0.157811,0.104867,0.068074,0.039051,0.019462,0.008005,0.003791,69.179,0.455719
Negative,0,0.150537,0.2741,0.240238,0.158016,0.087583,0.051453,0.020438,0.010175,0.003638,0.003821,25.8109,0.588172,0.000269,0.182778,0.303145,0.235657,0.115703,0.073621,0.044217,0.023372,0.009063,0.007823,0.004351,5.23276,0.667295,0,0.156958,0.309303,0.243066,0.126794,0.068104,0.038274,0.023556,0.006479,0.018377,0.009089,60.517,0.701121,0,0.123512,0.241431,0.243808,0.176604,0.109462,0.049335,0.029088,0.013225,0.005578,0.007955,72.6857,0.899618
Negative,0,0.128563,0.262278,0.243718,0.168418,0.100272,0.056354,0.01979,0.012199,0.004692,0.003715,1.3938,0.127343,0,0.152435,0.277504,0.220665,0.157642,0.088015,0.051989,0.023925,0.013465,0.009511,0.004848,5.92976,0.260541,0,0.161239,0.288944,0.236799,0.15166,0.088753,0.037439,0.018426,0.00559,0.005951,0.005197,76.8946,0.485625,0,0.154984,0.282192,0.234428,0.160607,0.093553,0.041555,0.019576,0.007234,0.002928,0.002941,4.54649,0.924834
Negative,0.000565,0.178581,0.31508,0.205058,0.128436,0.078348,0.04646,0.025122,0.013569,0.005198,0.003583,1.85159,0.560077,0.000278,0.201783,0.316354,0.23205,0.126213,0.061115,0.029699,0.017609,0.009617,0.003212,0.002071,2.24903,0.732813,0,0.141043,0.244561,0.225607,0.179747,0.101655,0.057872,0.024701,0.011227,0.008045,0.005542,5.26171,0.674909,0,0.220494,0.332126,0.236953,0.113451,0.051549,0.024354,0.012071,0.006919,0.001117,0.000965,67.3529,0.052431
Negative,0,0.212347,0.307957,0.213087,0.128871,0.066286,0.036703,0.019657,0.009056,0.003142,0.002894,0.69133,0.014884,0.000216,0.185372,0.293098,0.213668,0.136416,0.076453,0.04328,0.02871,0.011948,0.005102,0.005736,0.644951,0.015596,0,0.120388,0.269759,0.255972,0.162108,0.096887,0.053453,0.020405,0.008998,0.00818,0.003849,4.6538,0.045296,0.000199,0.133107,0.260861,0.220786,0.158807,0.10581,0.059234,0.027757,0.018459,0.009093,0.005887,39.1919,0.809031
Negative,0,0.239675,0.336967,0.20876,0.103662,0.058082,0.0312,0.008939,0.007711,0.003237,0.001768,6.87465,0.98912,0,0.323298,0.356132,0.186215,0.079262,0.031596,0.012852,0.006355,0.001725,0.001488,0.001076,4.06886,0.324385,0,0.115236,0.235401,0.226154,0.170806,0.12067,0.065893,0.035772,0.016962,0.007299,0.005807,7.85612,0.824848,0,0.151549,0.265875,0.21527,0.154614,0.106362,0.055991,0.027586,0.012757,0.006056,0.003941,10.0947,0.373245
Negative,0,0.115862,0.253601,0.253201,0.160798,0.104013,0.05894,0.028707,0.012515,0.00717,0.005193,6.03574,0.602464,0,0.171567,0.32627,0.26057,0.133602,0.049188,0.031885,0.015805,0.006491,0.002768,0.001853,5.94085,0.839129,0,0.213261,0.349574,0.230684,0.112007,0.047853,0.023518,0.010204,0.007811,0.002254,0.002834,4.95353,0.35457,0.000299,0.238142,0.352235,0.203954,0.100038,0.048208,0.02292,0.00685,0.009194,0.003607,0.014552,25.0713,0.710409
Negative,0,0.126002,0.271746,0.218832,0.15762,0.103944,0.054442,0.036889,0.0166,0.009252,0.004673,3.48646,0.724555,0,0.227379,0.358052,0.212514,0.113601,0.046544,0.021153,0.012269,0.005407,0.001148,0.001932,19.7294,0.039895,0.083333,0.151918,0.209922,0.135984,0.078216,0.042967,0.024825,0.01054,0.087277,0.088352,0.086665,71.8136,0.115361,0,0.129623,0.273023,0.250283,0.163542,0.097034,0.050002,0.020017,0.007833,0.005275,0.003368,48.3101,0.95661
Negative,0,0.214109,0.340153,0.19494,0.124395,0.064643,0.035539,0.019014,0.003427,0.001741,0.002039,0.74018,0.659946,0,0.183984,0.304884,0.212171,0.1237,0.084396,0.0451,0.021493,0.013919,0.00627,0.004081,0.512426,0.461738,0.000276,0.148297,0.297969,0.247184,0.149131,0.070338,0.037531,0.023317,0.012114,0.007552,0.006291,1.13002,0.251367,0,0.187634,0.302572,0.246211,0.133935,0.07413,0.031616,0.012238,0.005023,0.004387,0.002253,20.7273,0.070383
Negative,0.000257,0.150451,0.275468,0.22222,0.163919,0.089656,0.049188,0.021932,0.016281,0.007634,0.002993,7.61095,0.867167,0,0.170594,0.32792,0.22238,0.12634,0.07718,0.036277,0.01766,0.011485,0.005786,0.004379,4.60513,0.210662,0.000152,0.13562,0.26525,0.220654,0.160517,0.104616,0.05693,0.027013,0.016509,0.007484,0.005255,52.4754,0.789855,0,0.156802,0.280579,0.242705,0.152017,0.084533,0.04588,0.019782,0.008685,0.005163,0.003856,18.2334,0.71287
Negative,0,0.116987,0.251857,0.243111,0.172373,0.102281,0.060685,0.028258,0.012544,0.008898,0.003005,4.22191,0.084442,0,0.088545,0.227893,0.240423,0.191071,0.13194,0.059696,0.031723,0.014947,0.007668,0.006092,2.35535,0.065595,0.000244,0.166419,0.287851,0.223056,0.145239,0.083797,0.047223,0.024825,0.011518,0.006694,0.003135,5.01989,0.303539,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0,0.155311,0.284578,0.243188,0.154691,0.08308,0.045567,0.016935,0.008892,0.003074,0.004684,4.75343,0.649537,0,0.245339,0.328577,0.218705,0.10672,0.056555,0.02211,0.01367,0.003227,0.002176,0.002921,9.17471,0.829164,0,0.163611,0.291249,0.230876,0.150161,0.084278,0.037707,0.01772,0.013506,0.006275,0.004617,75.6968,0.004563,0.000253,0.177059,0.3054,0.232559,0.136643,0.070092,0.042176,0.019075,0.010558,0.003693,0.00249,63.6265,0.265574
Negative,0,0.171528,0.32238,0.237457,0.134909,0.076138,0.029021,0.012858,0.009258,0.00414,0.002312,0.313196,0.980433,0,0.142228,0.27352,0.230279,0.154547,0.089569,0.057069,0.031786,0.01126,0.006409,0.003332,6.20033,0.143928,0,0.268392,0.380704,0.209712,0.084239,0.035756,0.008928,0.004972,0.003448,0.001371,0.002477,76.6133,0.188462,0,0.118428,0.271031,0.243871,0.175308,0.091012,0.051749,0.024032,0.013195,0.007799,0.003574,19.7379,0.628999
Negative,0.000638,0.181444,0.275942,0.230806,0.155787,0.080233,0.041119,0.015275,0.009448,0.007073,0.002236,19.2972,0.73579,0,0.0699,0.164177,0.170271,0.114223,0.070821,0.036267,0.018477,0.012718,0.172863,0.170283,4.92821,0.821211,0.000291,0.138321,0.250341,0.240339,0.174959,0.099021,0.053327,0.02164,0.012602,0.005256,0.003902,4.51335,0.999058,0,0.152451,0.277489,0.2283,0.165569,0.090127,0.045485,0.02454,0.009513,0.002826,0.0037,57.4194,0.876048
Negative,0.000287,0.160812,0.308975,0.24877,0.137458,0.073404,0.0393,0.017446,0.007171,0.003233,0.003142,0.193505,0.742112,0,0.186427,0.272511,0.220265,0.149585,0.07801,0.043565,0.024606,0.014065,0.007053,0.003914,0.790125,0.975593,0,0.173143,0.29409,0.239779,0.143413,0.075287,0.037699,0.019817,0.008492,0.005217,0.003063,6.34585,0.283659,0.000272,0.129564,0.271147,0.240646,0.159942,0.102883,0.051361,0.025184,0.010582,0.005601,0.002818,31.7834,0.82687
Negative,0,0.182577,0.312682,0.229022,0.130956,0.067147,0.039895,0.017506,0.011118,0.00316,0.005937,9.24327,0.812379,0.000299,0.164912,0.294484,0.233101,0.141921,0.08039,0.047992,0.02221,0.007861,0.004007,0.002822,2.01772,0.676337,0,0.260655,0.363002,0.192252,0.094487,0.047445,0.020373,0.009737,0.005084,0.003513,0.003453,31.3861,0.628681,0,0.125888,0.274218,0.235216,0.178631,0.0919,0.045544,0.025812,0.011697,0.006743,0.00435,69.2296,0.501304
Negative,0,0.201855,0.353275,0.235917,0.116939,0.052718,0.019505,0.008086,0.007502,0.001051,0.003152,0.44403,0.744568,0,0.215505,0.293901,0.195372,0.131135,0.080759,0.040867,0.020024,0.010857,0.00711,0.004469,0.309356,0.674005,0,0.282499,0.339867,0.190161,0.100723,0.047144,0.018022,0.01026,0.005468,0.002584,0.003273,33.473,0.104264,0,0.163765,0.326163,0.255985,0.132514,0.065559,0.029695,0.015406,0.005954,0.003111,0.001847,8.10993,0.408507
Negative,0,0.125909,0.266468,0.237931,0.17264,0.096605,0.044967,0.031934,0.008533,0.007997,0.007017,0.569837,0.55504,0,0.121454,0.289905,0.258499,0.170466,0.089776,0.037194,0.017742,0.006326,0.003595,0.005044,0.179961,0.847655,0,0.093173,0.206809,0.231206,0.178267,0.126632,0.077448,0.044489,0.021886,0.011632,0.008459,9.08688,0.408279,0,0.111895,0.261132,0.238858,0.17393,0.102607,0.063652,0.028267,0.010942,0.005585,0.00313,6.73563,0.453106
Negative,0,0.200633,0.335116,0.219264,0.130873,0.051987,0.031319,0.017784,0.008838,0.002819,0.001368,9.12842,0.467337,0,0.181623,0.318716,0.248477,0.130907,0.065836,0.035555,0.013347,0.002238,0.000794,0.002506,1.90502,0.538463,0,0.159991,0.27627,0.222947,0.154603,0.08843,0.051932,0.026411,0.01122,0.003619,0.004577,57.0447,0.313109,0,0.325313,0.38233,0.178155,0.05512,0.033664,0.009653,0.005597,0.006055,0.001802,0.002311,46.9277,0.549639
Negative,0,0.22477,0.349596,0.207029,0.119121,0.052507,0.025558,0.012216,0.003662,0.003003,0.002537,5.87585,0.609793,0,0.24335,0.370405,0.185007,0.109242,0.047916,0.018847,0.012495,0.00694,0.003404,0.002394,6.36981,0.779831,0,0.146151,0.259855,0.226498,0.148482,0.095439,0.058739,0.033382,0.017652,0.007256,0.006546,57.6011,0.761061,0,0.245796,0.349221,0.221645,0.114516,0.044225,0.015219,0.004295,0.001967,0.000931,0.002187,69.8628,0.337595
Negative,0,0.165818,0.27296,0.224734,0.148091,0.090664,0.050893,0.025774,0.013394,0.004692,0.002979,2.92338,0.22551,0,0.167047,0.274821,0.220347,0.158489,0.091983,0.049643,0.024385,0.00893,0.003378,0.000977,8.43213,0.133203,0,0.147761,0.294284,0.238677,0.151424,0.088197,0.039773,0.020943,0.01203,0.004269,0.002643,78.3394,0.305257,0,0.132623,0.276009,0.239188,0.16862,0.096084,0.048696,0.023285,0.010253,0.003192,0.002047,74.1735,0.311009
Negative,0,0.164119,0.275491,0.232991,0.140163,0.089061,0.051488,0.022024,0.013569,0.006048,0.005047,7.93869,0.805652,0,0.240343,0.346206,0.209041,0.103693,0.047891,0.025459,0.013516,0.007467,0.00308,0.003305,0.916984,0.096063,0,0.257346,0.336173,0.226429,0.100163,0.045062,0.0207,0.004879,0.004938,0.002053,0.002257,43.3549,0.695195,0,0.167248,0.288934,0.241741,0.141231,0.074835,0.041678,0.021459,0.013792,0.004542,0.00454,67.7825,0.442587
Negative,0.000281,0.1432,0.305336,0.253771,0.153699,0.071353,0.035201,0.019932,0.009478,0.005235,0.002514,1.03559,0.726174,0,0.130831,0.27368,0.231893,0.160683,0.097999,0.052144,0.030264,0.013438,0.006507,0.002562,5.14141,0.707775,0,0.156245,0.285957,0.225595,0.147337,0.091311,0.048105,0.022026,0.011774,0.007972,0.003679,70.6136,0.863397,0,0.24963,0.347515,0.193958,0.096623,0.060674,0.03095,0.010856,0.006612,0.001091,0.002092,78.191,0.06072
Negative,0,0.161111,0.289654,0.242722,0.147398,0.081382,0.041487,0.022149,0.008694,0.002731,0.002672,0.87004,0.56477,0.000192,0.288796,0.311175,0.184735,0.096589,0.052671,0.033943,0.016357,0.008933,0.004174,0.002435,0.910019,0.782909,0,0.125211,0.250215,0.228949,0.168585,0.099636,0.059691,0.034004,0.016343,0.012525,0.004841,0.954968,0.734466,0,0.184032,0.29704,0.222056,0.139767,0.078275,0.04299,0.022032,0.00861,0.003146,0.002052,2.41886,0.574558
Negative,0,0.168873,0.31223,0.236268,0.14946,0.074448,0.032126,0.013541,0.009011,0.002232,0.001809,8.48386,0.53494,0.000338,0.182454,0.328099,0.227602,0.135805,0.065578,0.033977,0.011343,0.007456,0.004755,0.002591,0.542151,0.579319,0,0.145192,0.26591,0.232646,0.163282,0.091883,0.05836,0.023762,0.010577,0.00507,0.003319,74.1669,0.786179,0,0.113417,0.221817,0.225158,0.179617,0.107695,0.067879,0.043825,0.023245,0.012878,0.004468,77.442,0.136358
Negative,0,0.184002,0.301881,0.208819,0.142581,0.079667,0.046136,0.019182,0.009286,0.003846,0.004598,30.9044,0.532308,0,0.216113,0.365271,0.209939,0.113472,0.049417,0.024367,0.010079,0.004639,0.003244,0.003458,7.28048,0.717817,0,0.153104,0.293991,0.222907,0.14307,0.078029,0.044692,0.030833,0.022687,0.007053,0.003634,3.41737,0.492212,0,0.201888,0.291121,0.218336,0.142038,0.079786,0.036351,0.017478,0.007965,0.00268,0.002357,9.47267,0.955542
Negative,0.000291,0.202329,0.297783,0.203779,0.136005,0.078258,0.046985,0.020364,0.008524,0.002693,0.002989,4.78509,0.196354,0,0.175837,0.27166,0.230892,0.140008,0.084963,0.05917,0.020982,0.00555,0.007343,0.003594,8.86385,0.582293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0,0.176029,0.279228,0.220842,0.152565,0.08457,0.051596,0.018178,0.008174,0.004957,0.003861,3.35903,0.791362,0.000279,0.145525,0.268216,0.232751,0.162099,0.082458,0.05029,0.029305,0.017832,0.007973,0.003273,8.66815,0.443037,0,0.146186,0.281003,0.256599,0.154426,0.08357,0.0418,0.018449,0.011278,0.002662,0.004027,51.5872,0.720423,0,0.141709,0.299349,0.245663,0.145459,0.088437,0.043342,0.017683,0.007157,0.007313,0.003887,37.5667,0.150704
Negative,0,0.221642,0.334615,0.229468,0.127918,0.049594,0.020398,0.008354,0.005652,0.000498,0.00186,8.83687,0.391022,0,0.155775,0.301995,0.246211,0.147516,0.074897,0.034682,0.017965,0.011041,0.007526,0.002392,2.56917,0.200274,0.000279,0.166378,0.278311,0.240975,0.151341,0.088966,0.041869,0.018649,0.008168,0.00333,0.001735,79.6216,0.982568,0,0.149548,0.268167,0.229084,0.158565,0.098181,0.049991,0.024639,0.012798,0.005177,0.00385,77.1656,0.658314
Negative,0,0.190747,0.321181,0.267373,0.132012,0.048743,0.020085,0.013056,0.002277,0.002322,0.002205,7.02335,0.143513,0,0.214978,0.342292,0.231155,0.1132,0.053757,0.023655,0.011686,0.004395,0.002996,0.001885,37.6176,0.955375,0.000226,0.107172,0.255717,0.25402,0.177615,0.102123,0.052222,0.029673,0.011099,0.006654,0.003479,69.9486,0.09837,0,0.125031,0.262433,0.251058,0.167642,0.10021,0.04702,0.024191,0.014298,0.004881,0.003237,67.9906,0.472365
Negative,0,0.182599,0.305609,0.223211,0.136935,0.070977,0.039681,0.019144,0.012685,0.006989,0.002169,0.890746,0.745221,0,0.15263,0.293335,0.234703,0.145943,0.08487,0.047076,0.022165,0.009844,0.004978,0.004457,0.526793,0.589826,0,0.17025,0.30686,0.243419,0.139057,0.080171,0.039388,0.013255,0.005683,0.001095,0.000822,21.6856,0.925225,0,0.367537,0.364061,0.150041,0.059026,0.031721,0.012709,0.006838,0.00347,0.001426,0.003171,26.0071,0.240997
Negative,0,0.158985,0.269352,0.235044,0.147523,0.0841,0.050257,0.028656,0.014485,0.006566,0.005031,0.28008,0.430897,0,0.137808,0.293637,0.250929,0.133113,0.060195,0.048017,0.041916,0.008621,0.01985,0.005914,0.612351,0.652682,0,0.137254,0.257429,0.229671,0.156338,0.102749,0.056869,0.03423,0.014953,0.008049,0.002459,11.7986,0.515043,0,0.130078,0.188557,0.153365,0.152843,0.052056,0.069967,0.056932,0.003515,0.096448,0.096239,75.8642,0.097511
Negative,0,0.232792,0.371449,0.189513,0.092318,0.055388,0.029777,0.014955,0.006026,0.003524,0.004258,1.22765,0.272958,0,0.318411,0.360659,0.162518,0.081663,0.033282,0.019814,0.011611,0.0063,0.002701,0.00304,18.3907,0.907842,0,0.177596,0.304215,0.222474,0.141816,0.080131,0.037313,0.020448,0.008683,0.004221,0.003103,78.9573,0.198931,0,0.146434,0.263421,0.213958,0.156904,0.10618,0.056378,0.029661,0.016145,0.006582,0.004335,38.9588,0.543045
Negative,0,0.247566,0.335952,0.223711,0.098626,0.039068,0.027272,0.013178,0.006724,0.005207,0.002694,4.53918,0.883767,0,0.207046,0.318353,0.210389,0.117006,0.064817,0.040641,0.022508,0.011286,0.004391,0.003561,9.3485,0.726386,0,0.119914,0.229606,0.220728,0.184696,0.116611,0.063931,0.035527,0.015435,0.009361,0.00419,79.715,0.814037,0,0.125071,0.274031,0.240344,0.163031,0.090732,0.052291,0.029878,0.012235,0.008165,0.004221,55.4096,0.063211
Negative,0,0.225279,0.300485,0.216422,0.122984,0.065945,0.037393,0.021988,0.005178,0.002577,0.001749,0.790168,0.714346,0,0.273292,0.333189,0.201256,0.109194,0.043195,0.02027,0.009967,0.004977,0.002733,0.001925,5.49881,0.974456,0,0.142185,0.258845,0.236719,0.153552,0.091009,0.058565,0.032646,0.012729,0.008856,0.004895,2.39713,0.732619,0.0003,0.190111,0.299659,0.229928,0.127299,0.080161,0.038666,0.02046,0.008359,0.002953,0.002105,12.372,0.876093
Negative,0,0.161519,0.300564,0.243502,0.137712,0.074447,0.043064,0.020739,0.00944,0.005082,0.003931,3.65524,0.707804,0,0.153678,0.304851,0.223066,0.139476,0.085704,0.043218,0.022084,0.014636,0.007286,0.006001,2.30175,0.649799,0.000248,0.125727,0.260914,0.238752,0.161558,0.10598,0.059167,0.024551,0.015138,0.006023,0.001942,77.2954,0.231634,0,0.154975,0.301456,0.244678,0.142429,0.088898,0.035956,0.016362,0.008829,0.004952,0.001465,64.261,0.109815
Negative,0,0.142217,0.258795,0.243,0.161916,0.093095,0.059075,0.025042,0.009154,0.005231,0.002474,31.1608,0.743057,0,0.220952,0.30519,0.208792,0.11536,0.06484,0.037207,0.023029,0.015475,0.006535,0.00262,28.5141,0.15019,0.000445,0.191052,0.316571,0.234955,0.12686,0.069976,0.031027,0.012874,0.008231,0.004085,0.003923,5.63546,0.279204,0.000675,0.161549,0.292738,0.230816,0.155352,0.087309,0.041644,0.01771,0.008019,0.002877,0.001311,73.1007,0.64186
Negative,0,0.180752,0.327143,0.230015,0.125078,0.070477,0.029446,0.023925,0.006516,0.004125,0.002523,4.68011,0.710806,0,0.164192,0.292981,0.239811,0.148185,0.076429,0.038119,0.022385,0.008554,0.005676,0.003669,9.51789,0.579901,0,0.162771,0.302967,0.232062,0.145449,0.090118,0.036466,0.015793,0.008023,0.004814,0.001537,0.060368,0.650511,0,0.147225,0.265377,0.213656,0.149885,0.092637,0.063853,0.041324,0.01364,0.008478,0.003925,14.8639,0.96898
Negative,0,0.202892,0.314574,0.207072,0.142143,0.070114,0.036692,0.010223,0.006402,0.005102,0.004786,5.70894,0.542096,0,0.248222,0.315791,0.203575,0.11983,0.050693,0.03134,0.015361,0.00741,0.005212,0.002566,4.91289,0.613811,0,0.140695,0.248213,0.251178,0.166919,0.092806,0.050906,0.025319,0.012829,0.006663,0.004473,65.1947,0.630701,0,0.168665,0.288801,0.243198,0.140704,0.078413,0.04453,0.02025,0.008315,0.003419,0.003704,66.231,0.247514
