@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Positive,-0.548882,-1.74396,-1.50389,0.851346,1.11118,1.8331,1.9728,1.60656,1.86541,0.276141,0.466357,-0.183863,-0.765559,-0.219702,-1.48314,-1.34852,1.68549,1.85318,1.42911,0.756733,0.618304,0.149944,0.0300938,-0.0152778,0.351286,-0.82773,-0.032839,-1.39235,-0.751695,1.08686,1.86696,1.4663,0.85209,-0.0844652,0.714925,-0.348001,-0.181188,0.856657,-0.43454,-0.534372,-1.63324,-1.19643,1.00165,1.3652,1.55756,1.68745,1.36086,0.445233,-0.125586,-0.21441,-0.734686,-0.301699
Positive,0.266263,-0.99411,-0.219644,0.945439,0.826518,0.349421,0.368485,0.257634,0.151797,0.366261,-0.268803,-0.138078,1.02062,-0.128551,-0.892383,0.125127,1.60296,1.18925,0.30428,-0.369903,-0.366538,-0.73818,0.105963,0.159281,0.578612,1.20535,-0.0882842,-0.112566,1.95189,0.793466,-0.449028,-0.985401,-1.87436,-1.54974,-0.0244777,-0.477092,-0.349959,0.824428,3.23414,-0.534372,0.460825,1.86157,-0.472325,0.216963,-0.687933,-0.874678,-1.3363,-0.859456,-0.372442,-0.400367,0.629592,2.5709
Negative,-0.368876,-1.6823,-2.03012,0.281236,1.86804,2.02256,1.89699,2.2683,1.74933,2.61016,0.530499,-0.689795,-0.818987,-0.509583,0.981302,1.66251,0.304964,-1.2303,-1.90171,-1.79314,-1.79014,-0.863886,-0.280612,-0.176523,-0.602551,0.148911,-0.13872,1.16661,0.577964,-0.0645026,-0.480582,-0.775631,-0.498482,-0.622268,-0.463307,-0.263759,-0.248236,-0.940114,0.242902,-0.357492,0.624184,0.604025,-0.262703,-0.261427,-0.555941,-0.351469,0.0655042,0.699257,-0.124209,-0.0180752,-1.11459,-1.62796
Negative,1.39199,-0.537245,-0.916087,-0.344104,-0.21126,0.754893,1.49611,2.62421,1.7273,0.303439,1.87475,-0.692114,1.12026,-0.509583,-0.537735,-0.588323,0.563516,-0.000551014,0.677815,0.809459,1.54215,0.852569,-0.0673295,-0.187031,-0.564048,1.37576,-0.13872,-1.02647,-0.90937,0.0696376,1.54043,1.20153,1.67746,0.905174,0.0230194,0.330693,-0.200104,-0.949615,-1.7485,-0.357492,0.37082,-0.193466,-0.159141,0.50276,0.401726,0.246058,0.387232,0.431354,-0.114131,-0.249322,-1.24019,1.37821
Negative,-0.368876,-0.932431,-1.12306,0.731023,-0.402488,1.19096,1.63681,2.68373,0.0514937,1.15852,2.18761,-0.717538,1.7136,-0.509583,-0.317101,-0.262238,-0.39108,1.00843,0.781274,-0.0213149,0.319794,0.204248,-0.162252,-0.176826,-0.619007,-1.74449,-0.13872,-0.141667,-0.0938855,0.950431,0.423677,-0.131778,-0.157006,-0.343687,0.0440388,-0.409005,-0.218502,-0.960803,1.42226,-0.357492,0.251157,0.40026,0.234086,0.348085,-0.252378,-0.597687,-0.470709,-0.984966,-0.153795,-0.168705,-1.21304,0.0658699
Negative,-0.368876,0.784138,-0.584884,-1.52494,-0.611188,0.758621,0.497633,0.416624,0.625612,1.07752,-0.128824,-0.532373,-0.0937813,-0.509583,0.217273,0.362181,-0.529945,-0.586363,-0.176552,0.0199658,-0.200499,-0.220991,-0.250459,0.664472,0.0839287,0.776388,-0.13872,0.142948,1.07828,0.661006,0.0137517,-0.927104,-0.96335,-1.07486,-0.598264,-0.600641,-0.230512,-0.895209,-0.0752998,2.00628,0.0830738,0.852466,0.275635,0.0912536,-0.562494,-0.324803,-1.07865,-0.720263,-0.356184,-0.224473,-0.509156,1.47906
Negative,-0.368876,-0.161345,1.08238,0.522411,-0.27112,-0.632346,-0.549366,-0.818996,-1.3987,-0.282456,-1.29704,-0.475838,0.153361,-0.509583,0.0696467,0.28183,-0.424621,-0.140524,0.293051,-0.223224,-0.0153447,0.294798,-0.0706197,-0.159312,-0.612809,0.439012,-0.13872,1.76577,0.499726,-0.516756,-0.59562,-0.592888,-1.10482,-0.618961,-0.295152,-0.365343,-0.240724,-0.838161,0.243332,-0.357492,-0.104922,0.167781,0.302172,0.409629,0.231555,-0.326245,0.139826,0.0548727,0.0810237,-0.152193,0.904126,1.15942
Negative,-0.368876,0.941756,0.767343,0.204524,-0.956017,-1.17354,-1.35717,-1.07888,-0.224083,0.498899,-0.986584,-0.567617,-0.243963,1.64067,0.241266,0.614545,0.0861037,-0.72253,-0.0696859,-0.336496,-0.70919,-0.220991,-0.154545,-0.172328,-0.575308,0.250194,-0.112471,-0.751495,-0.844031,0.195964,0.363184,0.754961,1.50494,2.128,0.43771,0.989669,-0.0432914,-0.965184,-0.74025,-0.357492,0.476291,0.265371,0.281344,0.0372125,-0.18693,-0.438477,-1.12683,-0.23566,0.0555017,-0.0541746,-1.29559,0.944269
Negative,-0.368876,-0.00989586,-0.0797005,0.109032,-0.13727,0.0311086,-0.0437742,0.421822,0.504271,-0.613235,-0.0408076,-0.517182,-0.523868,2.19156,-1.17794,-0.830601,1.14186,1.15877,1.38542,1.39821,0.210176,0.0941923,-0.197724,-0.221972,-0.601656,-0.736262,-0.13872,0.346452,0.600277,0.362334,-0.409218,-0.590493,-0.503637,0.0292355,-0.107681,-0.142017,-0.180221,1.06888,-1.15314,-0.357492,1.11195,0.207974,-0.127835,-0.12366,-0.601607,-0.650167,-0.106982,0.189739,-0.295955,-0.250131,0.606626,1.21811
Negative,-0.368876,-0.415013,-0.522194,1.08713,0.753744,0.0780763,-0.198718,-0.15902,-0.172567,0.53382,-0.486491,0.331225,-0.995588,-0.509583,-1.04043,-1.64161,1.44003,1.64868,1.15899,0.804465,0.935202,0.272839,-0.0512837,-0.104436,2.62589,-1.64048,-0.10049,-0.562195,-0.105414,0.847007,0.558826,0.475354,0.4695,-0.294708,-0.356508,-0.296153,-0.254354,-0.307417,-1.02915,-0.357492,-0.850058,-0.520688,0.343421,0.942564,1.44941,1.10939,0.332364,1.85133,0.0845188,0.113453,0.960245,-0.624505
Negative,-0.368876,0.612977,1.63098,0.361189,-1.32308,-1.34122,-1.42334,-0.83199,-1.33942,-1.10455,-0.96178,2.74373,0.714678,-0.509583,-0.191324,0.0605584,0.508238,-0.0440172,0.076193,0.23619,-0.131852,-0.115585,-0.146296,-0.103961,-0.0637212,1.18308,-0.13872,-0.708429,0.0931936,0.741258,0.578905,-0.0942707,0.354127,0.623597,-0.220832,-0.11552,-0.133618,-0.828858,0.305345,-0.357492,-0.60581,-0.178425,-0.000772443,0.598365,1.25049,1.34021,0.736594,0.477986,-0.111855,0.0200476,-0.868287,-0.338844
Negative,-0.368876,-1.85444,-1.74627,1.5429,1.99784,2.05124,1.1406,1.14469,0.260348,0.722975,-0.728136,-0.710761,-0.765012,1.93389,-0.855369,-0.577206,1.53744,0.878667,0.821221,0.469476,-0.420702,-0.318775,-0.174512,-0.225734,-0.655928,-0.422131,-0.13872,0.432841,0.288123,-0.0594193,0.201145,-0.133389,-0.386736,0.219675,-0.488779,-0.168777,-0.16929,-0.826448,-0.0154736,-0.357492,1.36338,0.473253,-0.382666,-0.652029,-0.623231,-0.530858,-0.591818,0.211683,-0.201588,-0.0502085,-1.18773,0.312732
Negative,-0.368876,0.40297,0.921891,0.778302,-0.425835,-0.901708,-1.36391,-1.22078,-1.31553,-1.44891,-1.10821,0.0655029,0.959543,-0.509583,-0.557509,-0.720746,-3.06233,-1.35277,2.51633,-0.709354,3.51999,6.52211,-0.247664,2.28514,-0.0970275,-1.24394,-0.13872,-1.50065,-1.28454,-1.95707,-0.982333,1.49518,0.154497,-0.130308,5.15895,-0.111735,6.50611,-1.03005,1.29928,-0.357492,-0.4832,-0.152509,0.461695,0.336532,0.579924,0.872544,0.880049,0.803493,0.0211201,-0.116418,1.38489,0.229858
Negative,-0.368876,-0.46991,0.565283,0.981478,0.16907,-0.313436,-0.707977,-0.600953,0.0667,-1.05605,0.638519,2.17244,0.378094,-0.509583,-0.373113,-0.161298,0.150589,0.960232,0.123513,0.124083,0.416601,-0.0209011,-0.119343,-0.219809,-0.632575,0.341806,-0.13872,-0.644292,-0.338948,0.165166,0.639877,1.09376,0.297871,1.08466,0.161446,-0.144922,-0.0773888,-0.991414,-0.581478,-0.357492,0.0582572,-0.0546811,0.381078,0.298964,0.399391,0.503938,-0.338825,-0.660602,-0.191997,-0.194687,0.745313,1.25622
Negative,-0.368876,2.22083,0.723988,-1.77753,-1.22584,-1.42856,-1.14518,-1.42193,-1.00675,-0.704417,0.0840157,-0.185315,-2.12396,-0.509583,0.608069,0.338861,-0.816156,-0.731464,-0.34833,0.0481798,-0.299844,0.60856,-0.0690422,-0.0757228,-0.400887,-1.54316,-0.13872,-1.11582,-1.44887,-0.23017,1.10086,2.03226,2.00716,2.77599,0.710111,0.390992,-0.076894,0.149355,1.03484,-0.357492,0.513377,0.620496,0.429855,-0.662495,-0.340965,-0.344983,-0.542337,-1.00851,-0.270351,-0.201243,0.445903,-0.231309
Negative,-0.368876,0.304011,0.585376,-0.205945,-0.414997,-0.369579,-0.786856,-0.357052,0.312795,0.107494,-0.542501,-0.293462,-1.97764,-0.509583,2.02,1.42209,-0.81883,-2.01221,-1.89369,-2.09808,-1.75509,-0.788966,-0.284488,-0.189323,-0.590085,0.0551955,-0.13872,0.685055,0.309788,0.0744235,-0.39451,-0.503293,-0.0289682,-0.0412364,-0.033818,-0.177756,-0.178197,0.752241,0.84358,-0.357492,-0.360625,0.688577,0.591067,0.0525713,-0.266589,-0.15688,-0.426415,-0.285492,-0.131362,-0.0729528,-1.14281,1.29965
Negative,-0.368876,0.423108,0.935683,-1.29886,-0.479415,-0.644848,0.138628,0.0204306,-0.278081,-0.524962,-0.496893,-0.680545,0.153687,2.31596,0.298049,0.557347,-1.26335,-0.438137,-0.0368795,0.383252,0.693607,0.118348,-0.0367253,-0.142361,-0.642764,0.105577,-0.115398,-0.66487,-0.479,0.339865,0.828901,0.849265,0.80334,0.981433,-0.191693,0.0868556,-0.193716,1.39339,0.155213,-0.357492,-0.0115478,-0.346194,0.413753,0.570637,0.799078,-0.068692,0.177635,-0.351554,-0.0757662,-0.0438952,-1.06108,-0.930341
Negative,-0.368876,0.13092,0.918525,-0.380182,-1.10552,-0.536977,0.0481516,0.0253684,0.528787,0.91601,0.604113,0.00851727,-1.35146,1.79172,-0.19628,-0.447458,0.60126,0.457546,0.220159,0.435353,-0.301899,-0.394858,-0.0451989,-0.140415,4.34413,-0.508795,-0.13872,0.726661,0.638253,-0.106927,-0.399179,-0.418738,-0.455782,-0.701316,-0.329006,0.024796,-0.136362,1.05416,0.476054,-0.357492,0.469081,0.512381,0.321695,-0.443204,-0.321961,-0.7757,-0.13681,-0.443674,-0.00667783,0.015434,-1.17033,-0.862861
Negative,1.59344,-0.408217,0.363618,0.202932,0.60298,-0.369006,-0.42316,-0.209437,0.552993,0.186066,0.227242,-0.409594,-1.33233,-0.509583,2.69936,0.390348,-2.66785,-1.79837,-1.05719,-1.08604,-1.16132,-0.577509,-0.148279,-0.153647,-0.429534,0.291072,-0.13872,-0.268225,0.347974,0.579268,0.304673,0.0108558,-0.195061,-0.0520862,-0.395469,-0.295537,-0.222685,-0.80463,-0.160077,-0.357492,-0.046745,0.245894,0.383623,0.43828,-0.066193,0.101721,-0.509416,-0.156112,-0.270839,-0.20359,-1.08399,1.15062
Negative,-0.368876,0.830031,-0.472834,-1.02172,-0.16244,-0.135142,0.0430352,-0.0949581,1.14077,0.555161,0.687328,-0.380135,-0.905069,-0.509583,-1.16155,-1.37681,0.67606,1.27062,1.36166,2.13127,1.29983,0.755689,-0.0338857,-0.123247,-0.606356,-0.751076,-0.13872,-0.673839,-0.428124,-0.0679365,1.00175,1.18926,1.1193,0.579268,-0.046063,-0.329164,-0.15431,0.114466,-0.168832,0.908215,-0.733167,-0.104112,0.627206,0.816595,0.802641,0.729256,0.140823,-0.14194,-0.289859,-0.282507,1.32833,0.0724042
Negative,-0.368876,3.54798,1.1838,-2.88594,-2.40147,-2.15068,-1.94096,-1.68337,-1.06385,-0.802875,0.778546,3.69542,0.610006,-0.509583,2.09733,0.0981985,-1.16716,-1.38963,-1.52054,-1.37925,-0.621084,-0.073733,-0.0617855,-0.185388,-0.338542,1.1936,-0.13872,-0.241467,0.018118,0.449859,0.374246,-0.0320623,0.626938,-0.0474363,-0.142582,-0.0297812,-0.228578,0.041764,1.53663,-0.357492,-0.448887,-0.430158,-0.201524,0.475766,1.02683,1.71583,1.83316,2.24884,0.149299,-0.105248,1.07752,-0.201546
Negative,-0.368876,-0.777873,-0.97551,0.740248,1.04368,0.787926,0.997768,0.0983959,0.254452,-0.459001,0.377671,2.06616,0.157891,1.88058,-0.212795,-0.0366484,0.710977,-0.506481,0.123559,0.571762,0.398473,-0.181464,-0.0160371,-0.151831,-0.101667,0.476464,-0.13872,0.0775876,0.693645,0.484442,-0.611607,-0.711068,-0.4484,0.0484551,-0.503185,0.938524,0.0480699,0.888397,0.681477,-0.357492,-0.686844,-0.593077,0.521035,0.986629,1.21502,0.488083,0.839247,0.823151,-0.0479683,0.231787,1.20184,1.23296
Negative,-0.368876,-1.32895,-1.36558,0.931343,1.57047,1.51561,1.4157,0.0141933,0.882568,0.0522027,0.292855,-0.58451,-1.63247,-0.509583,-0.733176,-0.751031,0.13825,1.17364,0.795274,1.2186,0.465307,0.387157,0.0600451,-0.130339,-0.0264403,-0.969256,-0.13872,0.169448,0.305711,0.314989,0.183432,0.141882,-0.501537,-0.481634,-0.561398,-0.155309,-0.127006,1.43257,-0.0911653,-0.357492,-0.141436,0.0549919,0.320455,0.551772,0.56346,-0.0216498,-0.109675,-0.546309,-0.263361,-0.174047,-1.21386,1.31445
Negative,3.84675,-0.0745732,0.376618,-1.19157,-0.454347,0.25832,0.571992,0.707045,1.30773,0.297619,0.187235,-0.534813,0.0487392,1.96054,0.113139,0.331367,0.573182,-0.0854402,-0.46005,-0.63653,-0.298031,-0.109902,-0.223866,-0.250426,-0.423701,0.709333,-0.13872,-0.263912,-0.539994,0.0123691,1.08146,0.674826,0.798758,0.166769,-0.192282,0.0290214,-0.111486,-0.947541,0.587496,-0.357492,0.99385,0.848905,0.374449,-0.7301,-1.15684,-1.14863,-0.858378,-0.618314,-0.41056,-0.333985,1.01278,-1.50481
Negative,-0.368876,0.772225,0.141596,-0.750675,-0.432317,-0.433407,-0.26003,-0.00308898,-0.0928116,-0.699567,-0.364068,-0.660769,-2.06938,1.40965,-0.168308,-0.316567,-0.129051,0.323302,0.255718,0.493778,1.04361,0.191201,-0.138679,-0.091939,-0.596828,-1.83986,-0.13872,-0.70712,-0.0598538,0.833407,0.517485,0.477874,0.517546,-0.277142,-0.338239,0.0409051,-0.187643,-0.96774,-1.66993,1.31056,-0.520563,-0.284155,0.0287372,0.502841,1.06545,1.13665,0.706466,2.01957,0.237732,0.0644029,0.0144039,0.94022
Negative,-0.368876,1.45757,1.09878,-0.98828,-1.70898,-0.903888,-0.729295,-1.39581,-0.510211,-0.653491,-1.26504,0.0104776,1.71561,-0.509583,2.19711,1.43962,-1.17782,-1.96634,-1.83759,-2.03866,-1.65817,-1.12934,-0.301571,-0.293453,-0.227287,-0.742336,-0.13872,-0.81767,-0.714535,0.0271594,0.795586,1.46028,1.30919,1.31075,0.183251,-0.0366474,-0.0995656,-0.861338,1.12509,-0.357492,-0.200964,-0.204436,-0.0892159,0.38886,1.08806,0.924173,0.689407,0.716173,-0.00911624,-0.0931069,-1.01716,-0.468069
Negative,-0.368876,-1.64747,-1.65187,1.45208,1.18456,1.73015,1.63622,1.17289,0.980634,1.25406,1.47548,-0.0805916,0.213416,-0.509583,-0.405063,0.607636,1.66271,0.21057,-1.01664,-0.454596,-0.516059,-0.513697,-0.243878,-0.259853,-0.0252437,1.08721,-0.13872,1.28572,1.461,0.149646,-1.08439,-1.54758,-1.38743,-1.33122,-0.415965,-0.480748,-0.233301,-0.957781,-0.561051,2.14877,1.29969,1.16862,-0.331195,-1.09471,-1.29368,-1.24258,-1.37923,-0.0982801,-0.208172,0.76575,-0.486206,0.621512
Negative,-0.368876,-1.39317,-1.05318,-0.435204,1.02362,1.72619,1.25265,2.23608,2.24835,2.26386,1.0594,-0.357336,0.68775,-0.509583,0.552108,1.49311,-0.173136,-0.590689,-1.14002,-1.34779,-0.943412,-0.653721,-0.316895,-0.256436,1.46295,-1.75349,7.48289,-0.0305591,-1.20003,-2.41094,-2.16479,-1.7494,-1.30425,-1.2965,4.78754,7.09827,3.5377,1.26375,-1.41871,-0.357492,-0.580941,-0.0907883,0.659495,0.631556,0.706027,0.531784,-0.065681,-0.409386,-0.0725962,-0.139486,0.337665,1.41714
Negative,-0.368876,0.816414,1.2039,-1.74717,-0.658995,-0.52763,-0.35929,-0.0866418,-1.83968,-1.37907,-1.0482,-0.655466,0.436739,-0.509583,-0.192113,0.0118018,-0.18624,-0.186114,0.626389,0.645252,0.171381,0.445802,-0.0860345,-0.163507,-0.611131,-0.254145,-0.113477,-0.108257,0.477679,0.595788,0.102572,-0.618788,-0.495682,0.0237589,-0.1342,-0.0143763,-0.0777937,-1.08482,-0.931077,-0.357492,0.424387,0.379019,0.57242,-0.173271,-0.232023,-0.672837,-0.841718,-1.05171,-0.144773,-0.229734,-0.640212,-1.4468
Negative,1.54868,-0.78003,-0.930373,-0.249161,1.34262,0.906807,0.804621,0.29253,2.14935,1.47911,-0.284853,0.0904089,1.24181,-0.509583,-0.42175,0.653606,0.203766,-0.0803525,0.289645,-0.0890619,-0.291867,0.131394,-0.10785,-0.15062,-0.169408,-1.14654,-0.124818,-0.380277,-0.145771,-0.121555,0.466616,0.797136,0.738812,0.405671,0.153588,-0.0203622,-0.124396,0.621203,0.999625,-0.357492,-0.10993,0.0293464,0.497449,0.318264,0.194039,0.261717,-0.0891247,-0.21463,-0.0816996,-0.0999868,-0.728625,0.629465
Negative,-0.368876,-1.61925,-1.70941,0.898011,1.77076,1.63082,1.78502,1.11454,0.989633,2.09217,-0.275251,-0.277497,-1.79914,-0.509583,-1.82888,-2.13324,0.893049,2.51284,2.84509,1.86004,1.40776,0.578592,-0.0230233,-0.0765444,-0.412225,-1.66215,-0.116404,0.280599,0.284884,-0.0566072,-0.0218661,-0.062836,0.121088,0.179582,-0.173227,-0.0899042,-0.219761,-0.955576,-0.744019,-0.357492,-2.8273,-4.43165,-4.69251,-3.81411,-3.26807,-2.74426,-2.06259,-2.1999,-0.50135,-0.412093,-1.37504,-1.67425
Negative,-0.368876,-0.658148,-0.62979,0.902239,0.875288,0.529689,0.495842,-0.356792,-0.143706,-0.732548,1.0682,-0.219796,0.396299,-0.509583,0.860121,0.671911,0.0633734,-0.866349,-0.672848,-1.26814,-0.77409,-0.935319,-0.270561,-0.213669,0.323785,1.05179,-0.13872,0.220346,0.349632,0.154837,0.135505,-0.0429673,-0.484482,-0.554586,-0.0430508,-0.126788,-0.153096,1.39277,-1.81597,1.7632,0.241123,0.423982,0.280489,-0.0996572,-0.397402,0.0190371,-0.159655,0.213512,-0.201182,-0.210551,0.88067,-0.816019
Negative,-0.368876,-0.251451,0.61748,0.587537,-0.126534,0.131582,-0.915108,-0.886566,-0.0301242,-0.215524,-0.829755,-0.701818,1.68186,-0.509583,-0.908225,-0.862028,0.505526,1.04965,0.867794,1.6414,1.41537,0.10233,-0.0797694,-0.195896,0.00276114,-1.38373,-0.13872,2.4687,2.05417,-0.417415,-1.97221,-2.04727,-2.31589,-1.87185,-0.701658,-0.558476,-0.24936,1.42322,-1.15662,-0.357492,-0.77495,-0.12246,0.522382,0.951399,0.459391,0.646244,0.334858,0.816294,0.132555,-0.122812,-0.675287,0.358427
Negative,4.39143,-0.00277359,-0.914734,0.222316,0.930792,0.36642,0.116542,-0.572496,0.0288393,1.20702,-0.890566,1.35904,0.731399,-0.509583,-2.14864,-3.90843,-1.78691,-0.565771,-0.00710638,-0.0898941,-0.193127,0.290665,7.42271,7.02361,-0.134538,1.02352,-0.112105,-0.322319,-0.429858,0.410707,0.928369,0.566023,0.509528,-0.149528,-0.102246,-0.216488,-0.185259,-0.972407,1.7497,-0.357492,-0.185333,-0.0197823,0.189415,0.686657,0.423146,0.235837,0.385536,-0.025361,-0.271652,-0.112613,0.66061,1.15679
Negative,1.77251,-0.520192,0.175185,1.20876,0.00255525,-0.0252068,-0.0385725,-0.290391,-0.677791,-0.655431,-0.165631,-0.714811,0.755961,-0.509583,-0.150215,-0.89014,0.122969,0.850865,0.328378,0.517498,0.547611,0.464661,-0.0507428,-0.170728,-0.581159,1.57224,-0.13872,0.42488,0.403766,0.395565,-0.0802487,-0.414359,-0.484991,-0.3379,-0.371372,-0.219921,-0.223,-0.911519,-0.815297,1.92246,-0.581964,-0.120615,0.45342,0.533695,0.945576,0.620823,0.449782,0.218998,-0.0460988,-0.184003,-0.248244,0.997868
Negative,-0.368876,0.0256403,0.297496,0.124352,-0.326726,-0.384031,0.0121658,-0.282595,0.547097,-0.690837,2.07079,0.26761,1.02895,2.14714,-0.519196,-0.277952,0.613332,0.543838,0.439443,0.885945,0.258036,-0.33673,-0.188033,-0.21795,-0.448665,0.508601,-0.13872,2.30269,1.71686,-0.889515,-1.64456,-1.56443,-1.58757,-1.37948,-0.594531,-0.369921,-0.205457,-0.0795184,0.421749,-0.357492,-0.645668,-0.0717887,0.337306,1.04173,0.49576,0.239703,0.512432,0.473871,0.0467234,-0.0600023,1.07931,-0.0542328
Negative,-0.368876,0.509102,1.63686,0.502972,-1.03659,-1.2115,-1.72658,-1.50665,-0.575071,-1.71373,-0.157629,-0.687615,0.765503,-0.509583,0.34847,-0.294195,-0.827998,0.11174,0.456663,0.292951,-0.00615951,0.0502733,-0.0481737,-0.146728,-0.633048,0.500313,-0.13872,2.77141,1.27603,-0.946053,-1.44517,-1.57686,-1.73718,-1.32544,-0.569386,-0.451698,-0.213554,-0.0101781,-1.4585,-0.357492,0.0107385,0.754098,0.781426,-0.211898,-0.583054,-0.798697,-0.525677,-0.8389,-0.248487,-0.262596,-1.08753,-0.354116
Negative,-0.368876,-1.3955,-1.22733,0.613565,1.78428,1.30532,0.444678,1.59221,-0.255116,1.65517,2.93495,-0.673958,0.02917,-0.509583,-1.2645,-0.405527,1.58359,1.68738,0.877453,-0.0127425,-0.281957,-0.535011,-0.206603,-0.121863,-0.647014,1.11751,-0.13872,-1.29109,-1.25935,0.16376,1.03414,1.70655,2.04452,2.21149,0.505679,0.344777,0.0197304,-0.820444,-0.368483,-0.357492,-0.888167,-0.279846,0.415185,0.91394,0.934273,1.42611,0.757344,0.301289,-0.0473993,-0.158749,-1.13625,-0.20999
Negative,-0.368876,0.478457,1.0377,-0.411482,-0.330929,-1.25342,-0.719148,-0.246471,-0.160464,-0.856226,-1.5851,0.255143,-0.311564,-0.509583,-0.232604,0.397174,1.20073,0.102606,-0.239738,-0.149152,-0.813127,-1.06307,-0.332851,-0.231615,-0.46083,0.0185579,-0.13872,0.142669,0.0642113,-0.0595545,0.277528,0.12854,0.420755,0.343466,-0.19274,-0.36059,-0.154895,0.773025,-0.709706,-0.357492,2.81036,1.64711,-0.882876,-2.31575,-1.88934,-2.11182,-1.50423,-0.815812,-0.354883,-0.22504,0.288655,0.101967
Negative,-0.368876,1.08377,1.51547,-1.08333,-0.926087,-1.2236,-1.21041,-0.969989,-1.76675,-0.766984,-0.649721,-0.0979497,0.24189,-0.509583,0.82601,1.83728,-1.22396,-0.765315,-1.076,-1.53971,-0.916098,-0.455699,-0.215212,-0.236458,0.0210536,0.876449,-0.13872,-0.154306,-0.248572,0.0364608,0.0818221,0.418061,0.853932,1.06379,0.228433,-0.0404326,-0.0663229,0.791512,0.896386,-0.357492,1.43233,1.1207,0.0471059,-0.70115,-1.4568,-1.74714,-1.63412,-1.75027,-0.425678,-0.235076,1.10176,-0.583276
Negative,-0.368876,-0.394649,-1.01312,-0.111112,0.541043,0.964614,0.950014,0.791767,1.25342,0.0522027,-0.296055,-0.418463,-1.25108,-0.509583,-0.482581,-0.825781,0.126101,1.20757,0.980446,1.02335,0.520902,-0.198644,-0.216384,-0.297734,0.243639,-1.42185,-0.13872,-0.119759,0.407463,0.365768,0.175886,0.118915,-0.353008,-0.221549,-0.139701,-0.303372,-0.241893,1.48057,-0.737859,-0.357492,-0.528951,-0.0433132,0.422242,0.769594,0.667119,0.446217,0.260337,0.143793,-0.241903,-0.246408,1.25458,-0.669191
Negative,-0.368876,-0.437258,-0.929614,0.342299,0.139545,0.872685,1.00075,0.304484,1.30773,0.70988,1.35865,0.125988,1.00282,-0.509583,0.77444,1.16307,-0.305813,-0.987614,-1.07716,-0.989414,-0.792702,-0.387624,-0.229815,-0.197063,-0.567467,-1.55386,-0.13872,2.23168,1.20565,0.0345951,-1.46308,-1.66287,-1.56676,-1.88146,-0.604091,-0.498441,-0.259257,0.318162,0.66023,-0.357492,0.0710987,0.162185,0.476835,0.0250614,-0.203149,-0.013591,0.0781738,0.95276,-0.132175,-0.0446237,1.02801,-0.243983
Negative,1.72775,-0.961873,0.0551164,1.48338,0.82505,-0.142827,-0.388112,0.0326451,0.0381493,0.315565,-0.668125,-0.623397,0.69404,-0.509583,-1.10368,-0.857571,0.567184,1.29546,1.26119,1.2315,1.23142,0.38367,-0.0753523,-0.229193,-0.111527,0.620341,-0.13872,0.0622883,0.248794,0.0120447,0.0452131,0.247545,0.177216,-0.109642,-0.156464,0.0225953,-0.19529,1.22387,1.2633,-0.357492,1.49878,1.09358,-0.544947,-1.18755,-0.783122,-0.716472,-0.979588,-0.68849,-0.412673,-0.242765,1.39702,-1.47803
